mold_id,shape,type,application,length_mm,width_mm,height_thickness_mm,diameter_mm,wall_thickness_mm,volume_liters,surface_area_mm2,cavity_count,injection_points,typical_material,typical_density_kgm3,cycle_time_estimate_s,notes
MOLD-CYL-00611,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,800,30,58.057,3015929.0,1,2,Ecofoam XHD RC,40,190.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00612,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,800,40,76.404,3015929.0,1,2,Ecofoam XHD RC,40,236.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00613,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,800,50,94.248,3015929.0,1,2,Ecofoam XHD RC,40,281.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00614,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,800,60,111.589,3015929.0,1,4,Ecofoam XHD RC,40,324.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00615,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,800,80,144.765,3015929.0,1,4,Ecofoam XHD RC,40,407.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00616,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,800,30,87.085,4021239.0,1,2,Ecofoam XHD RC,40,263.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00617,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,800,40,114.605,4021239.0,1,4,Ecofoam XHD RC,40,332.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00618,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,800,50,141.372,4021239.0,1,4,Ecofoam XHD RC,40,398.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00619,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,800,60,167.384,4021239.0,1,4,Ecofoam XHD RC,40,463.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00620,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,800,80,217.147,4021239.0,1,4,Ecofoam XHD RC,40,588.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00621,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,800,30,116.113,5026548.0,1,4,Ecofoam XHD RC,40,335.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00622,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,800,40,152.807,5026548.0,1,4,Ecofoam XHD RC,40,427.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00623,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,800,50,188.496,5026548.0,1,4,Ecofoam XHD RC,40,516.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00624,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,800,60,223.179,5026548.0,1,4,Ecofoam XHD RC,40,603.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00625,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,800,80,289.529,5026548.0,1,4,Ecofoam XHD RC,40,769.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00626,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,1000,800,40,95.504,3518584.0,1,2,Ecofoam XHD RC,40,284.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00627,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,1000,800,60,139.487,3518584.0,1,4,Ecofoam XHD RC,40,394.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00628,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,1000,800,80,180.956,3518584.0,1,4,Ecofoam XHD RC,40,497.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00629,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,1000,800,100,219.911,3518584.0,1,4,Ecofoam XHD RC,40,595.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00630,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,2000,800,40,191.009,6031858.0,1,4,Ecofoam XHD RC,40,523.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00631,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,2000,800,60,278.973,6031858.0,1,4,Ecofoam XHD RC,40,742.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00632,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,2000,800,80,361.911,6031858.0,1,4,Ecofoam XHD RC,40,950.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00633,Cylindrical,Large Cylinder,"Large Boiler, Storage Tank",,,2000,800,100,439.823,6031858.0,1,4,Ecofoam XHD RC,40,1145.0,"Large Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00634,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1000,40,120.637,4712389.0,1,4,Ecofoam XHD RC,40,347.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00635,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1000,60,177.186,4712389.0,1,4,Ecofoam XHD RC,40,488.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00636,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1000,80,231.221,4712389.0,1,4,Ecofoam XHD RC,40,623.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00637,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1000,100,282.743,4712389.0,1,4,Ecofoam XHD RC,40,752.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00638,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1000,40,241.274,7853982.0,1,4,Ecofoam XHD RC,40,648.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00639,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1000,60,354.372,7853982.0,1,4,Ecofoam XHD RC,40,931.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00640,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1000,80,462.442,7853982.0,1,4,Ecofoam XHD RC,40,1201.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00641,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1000,100,565.487,7853982.0,1,4,Ecofoam XHD RC,40,1459.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00642,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1200,40,145.77,6031858.0,1,4,Ecofoam XHD RC,40,409.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00643,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1200,60,214.885,6031858.0,1,4,Ecofoam XHD RC,40,582.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00644,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1200,80,281.487,6031858.0,1,4,Ecofoam XHD RC,40,749.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00645,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1200,100,345.575,6031858.0,1,4,Ecofoam XHD RC,40,909.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00646,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1200,40,291.54,9801769.0,1,4,Ecofoam XHD RC,40,774.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00647,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1200,60,429.77,9801769.0,1,4,Ecofoam XHD RC,40,1119.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00648,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1200,80,562.973,9801769.0,1,4,Ecofoam XHD RC,40,1452.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00649,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1200,100,691.15,9801769.0,1,4,Ecofoam XHD RC,40,1773.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00650,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1400,40,170.903,7476991.0,1,4,Ecofoam XHD RC,40,472.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00651,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1400,60,252.584,7476991.0,1,4,Ecofoam XHD RC,40,676.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00652,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1400,80,331.752,7476991.0,1,4,Ecofoam XHD RC,40,874.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00653,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,1000,1400,100,408.407,7476991.0,1,4,Ecofoam XHD RC,40,1066.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00654,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1400,40,341.805,11875220.0,1,4,Ecofoam XHD RC,40,900.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00655,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1400,60,505.168,11875220.0,1,4,Ecofoam XHD RC,40,1308.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00656,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1400,80,663.504,11875220.0,1,4,Ecofoam XHD RC,40,1704.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-CYL-00657,Cylindrical,Large Cylinder,"Industrial Tank, Large Storage",,,2000,1400,100,816.814,11875220.0,1,4,Ecofoam XHD RC,40,2087.0,"Large Cylinder for Industrial Tank, Large Storage"
MOLD-SPH-00658,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,200,20,2.044,125664.0,1,2,Ecofoam XHD RC,45,66.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00659,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,200,30,2.752,125664.0,1,2,Ecofoam XHD RC,45,68.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00660,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,200,40,3.284,125664.0,1,2,Ecofoam XHD RC,45,70.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00661,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,200,50,3.665,125664.0,1,2,Ecofoam XHD RC,45,71.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00662,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,250,20,3.332,196350.0,1,2,Ecofoam XHD RC,45,70.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00663,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,250,30,4.59,196350.0,1,2,Ecofoam XHD RC,45,74.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00664,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,250,40,5.609,196350.0,1,2,Ecofoam XHD RC,45,77.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00665,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,250,50,6.414,196350.0,1,2,Ecofoam XHD RC,45,79.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00666,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,300,20,4.934,282743.0,1,2,Ecofoam XHD RC,45,75.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00667,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,300,30,6.899,282743.0,1,2,Ecofoam XHD RC,45,81.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00668,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,300,40,8.562,282743.0,1,2,Ecofoam XHD RC,45,86.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00669,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,300,50,9.948,282743.0,1,2,Ecofoam XHD RC,45,90.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00670,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,350,20,6.851,384845.0,1,2,Ecofoam XHD RC,45,81.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00671,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,350,30,9.679,384845.0,1,2,Ecofoam XHD RC,45,89.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00672,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,350,40,12.143,384845.0,1,2,Ecofoam XHD RC,45,96.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00673,Spherical,Small Sphere,"Small Pressure Vessel, Buoy",,,,350,50,14.268,384845.0,1,2,Ecofoam XHD RC,45,103.0,"Small Sphere for Small Pressure Vessel, Buoy"
MOLD-SPH-00674,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,400,20,9.081,502655.0,1,2,Ecofoam XHD RC,45,87.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00675,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,400,30,12.931,502655.0,1,2,Ecofoam XHD RC,45,99.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00676,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,400,40,16.353,502655.0,1,2,Ecofoam XHD RC,45,109.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00677,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,400,50,19.373,502655.0,1,2,Ecofoam XHD RC,45,118.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00678,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,450,20,11.626,636173.0,1,2,Ecofoam XHD RC,45,95.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00679,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,450,30,16.654,636173.0,1,2,Ecofoam XHD RC,45,110.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00680,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,450,40,21.191,636173.0,1,2,Ecofoam XHD RC,45,124.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00681,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,450,50,25.264,636173.0,1,2,Ecofoam XHD RC,45,136.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00682,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,500,20,14.485,785398.0,1,2,Ecofoam XHD RC,45,103.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00683,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,500,30,20.848,785398.0,1,2,Ecofoam XHD RC,45,123.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00684,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,500,40,26.657,785398.0,1,2,Ecofoam XHD RC,45,140.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00685,Spherical,Small Sphere,"Medium Tank, Pressure Vessel",,,,500,50,31.94,785398.0,1,2,Ecofoam XHD RC,45,156.0,"Small Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00686,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,500,30,20.848,785398.0,1,2,Ecofoam XHD RC,45,123.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00687,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,500,40,26.657,785398.0,1,2,Ecofoam XHD RC,45,140.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00688,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,500,50,31.94,785398.0,1,2,Ecofoam XHD RC,45,156.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00689,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,500,60,36.719,785398.0,1,2,Ecofoam XHD RC,45,170.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00690,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,500,80,44.87,785398.0,1,2,Ecofoam XHD RC,45,195.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00691,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,600,30,30.649,1130973.0,1,2,Ecofoam XHD RC,45,152.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00692,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,600,40,39.475,1130973.0,1,2,Ecofoam XHD RC,45,178.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00693,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,600,50,47.647,1130973.0,1,2,Ecofoam XHD RC,45,203.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00694,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,600,60,55.191,1130973.0,1,4,Ecofoam XHD RC,45,226.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00695,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,600,80,68.495,1130973.0,1,4,Ecofoam XHD RC,45,265.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00696,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,700,30,42.336,1539380.0,1,2,Ecofoam XHD RC,45,187.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00697,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,700,40,54.806,1539380.0,1,4,Ecofoam XHD RC,45,224.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00698,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,700,50,66.497,1539380.0,1,4,Ecofoam XHD RC,45,259.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00699,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,700,60,77.434,1539380.0,1,4,Ecofoam XHD RC,45,292.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00700,Spherical,Medium Sphere,"Medium Tank, Pressure Vessel",,,,700,80,97.146,1539380.0,1,4,Ecofoam XHD RC,45,351.0,"Medium Sphere for Medium Tank, Pressure Vessel"
MOLD-SPH-00701,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,800,30,55.908,2010619.0,1,4,Ecofoam XHD RC,45,228.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00702,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,800,40,72.65,2010619.0,1,4,Ecofoam XHD RC,45,278.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00703,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,800,50,88.488,2010619.0,1,4,Ecofoam XHD RC,45,325.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00704,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,800,60,103.446,2010619.0,1,4,Ecofoam XHD RC,45,370.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00705,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,800,80,130.824,2010619.0,1,4,Ecofoam XHD RC,45,452.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00706,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,900,30,71.364,2544690.0,1,4,Ecofoam XHD RC,45,274.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00707,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,900,40,93.008,2544690.0,1,4,Ecofoam XHD RC,45,339.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00708,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,900,50,113.621,2544690.0,1,4,Ecofoam XHD RC,45,401.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00709,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,900,60,133.229,2544690.0,1,4,Ecofoam XHD RC,45,460.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00710,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,900,80,169.529,2544690.0,1,4,Ecofoam XHD RC,45,569.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00711,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,30,88.706,3141593.0,1,4,Ecofoam XHD RC,45,326.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00712,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,40,115.879,3141593.0,1,4,Ecofoam XHD RC,45,408.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00713,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,50,141.895,3141593.0,1,4,Ecofoam XHD RC,45,486.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00714,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,60,166.781,3141593.0,1,4,Ecofoam XHD RC,45,560.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00715,Spherical,Medium Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,80,213.26,3141593.0,1,6,Ecofoam XHD RC,45,700.0,"Medium Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00716,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,40,115.879,3141593.0,1,4,Ecofoam XHD RC,45,408.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00717,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,60,166.781,3141593.0,1,4,Ecofoam XHD RC,45,560.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00718,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,80,213.26,3141593.0,1,6,Ecofoam XHD RC,45,700.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00719,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1000,100,255.516,3141593.0,1,6,Ecofoam XHD RC,45,827.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00720,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1200,40,169.16,4523893.0,1,4,Ecofoam XHD RC,45,567.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00721,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1200,60,245.195,4523893.0,1,6,Ecofoam XHD RC,45,796.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00722,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1200,80,315.801,4523893.0,1,6,Ecofoam XHD RC,45,1007.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00723,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1200,100,381.18,4523893.0,1,6,Ecofoam XHD RC,45,1204.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00724,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1400,40,232.495,6157522.0,1,6,Ecofoam XHD RC,45,757.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00725,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1400,60,338.689,6157522.0,1,6,Ecofoam XHD RC,45,1076.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00726,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1400,80,438.449,6157522.0,1,6,Ecofoam XHD RC,45,1375.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00727,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1400,100,531.976,6157522.0,1,6,Ecofoam XHD RC,45,1656.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00728,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1600,40,305.882,8042477.0,1,6,Ecofoam XHD RC,45,978.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00729,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1600,60,447.262,8042477.0,1,6,Ecofoam XHD RC,45,1402.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00730,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1600,80,581.203,8042477.0,1,6,Ecofoam XHD RC,45,1804.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00731,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1600,100,707.906,8042477.0,1,6,Ecofoam XHD RC,45,2184.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00732,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1800,40,389.323,10178760.0,1,6,Ecofoam XHD RC,45,1228.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00733,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1800,60,570.915,10178760.0,1,6,Ecofoam XHD RC,45,1773.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00734,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1800,80,744.063,10178760.0,1,6,Ecofoam XHD RC,45,2292.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00735,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,1800,100,908.967,10178760.0,1,6,Ecofoam XHD RC,45,2787.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00736,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,2000,40,482.817,12566371.0,1,6,Ecofoam XHD RC,45,1508.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00737,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,2000,60,709.648,12566371.0,1,6,Ecofoam XHD RC,45,2189.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
MOLD-SPH-00738,Spherical,Large Sphere,"Large Storage Tank, Industrial Vessel",,,,2000,80,927.03,12566371.0,1,6,Ecofoam XHD RC,45,2841.0,"Large Sphere for Large Storage Tank, Industrial Vessel"
