pipe_id,inner_diameter_mm,outer_diameter_mm,wall_thickness_mm,length_mm,cross_section_area_mm2,volume_liters,size_class,length_class,recommended_max_pressure_bar,material,surface_roughness_um,temperature_rating_c,notes
PIPE-00915,14,17.0,1.5,390,153.94,0.06,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00916,14,17.0,1.5,400,153.94,0.0616,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00917,14,17.0,1.5,410,153.94,0.0631,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00918,14,17.0,1.5,420,153.94,0.0647,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00919,14,17.0,1.5,430,153.94,0.0662,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00920,14,17.0,1.5,440,153.94,0.0677,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00921,14,17.0,1.5,450,153.94,0.0693,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00922,14,17.0,1.5,460,153.94,0.0708,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00923,14,17.0,1.5,470,153.94,0.0724,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00924,14,17.0,1.5,480,153.94,0.0739,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00925,14,17.0,1.5,490,153.94,0.0754,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00926,14,17.0,1.5,500,153.94,0.077,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00927,14,17.0,1.5,500,153.94,0.077,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00928,14,17.0,1.5,525,153.94,0.0808,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00929,14,17.0,1.5,550,153.94,0.0847,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00930,14,17.0,1.5,575,153.94,0.0885,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00931,14,17.0,1.5,600,153.94,0.0924,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00932,14,17.0,1.5,625,153.94,0.0962,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00933,14,17.0,1.5,650,153.94,0.1001,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00934,14,17.0,1.5,675,153.94,0.1039,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00935,14,17.0,1.5,700,153.94,0.1078,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00936,14,17.0,1.5,725,153.94,0.1116,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00937,14,17.0,1.5,750,153.94,0.1155,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00938,14,17.0,1.5,775,153.94,0.1193,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00939,14,17.0,1.5,800,153.94,0.1232,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00940,14,17.0,1.5,825,153.94,0.127,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00941,14,17.0,1.5,850,153.94,0.1308,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00942,14,17.0,1.5,875,153.94,0.1347,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00943,14,17.0,1.5,900,153.94,0.1385,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00944,14,17.0,1.5,925,153.94,0.1424,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00945,14,17.0,1.5,950,153.94,0.1462,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00946,14,17.0,1.5,975,153.94,0.1501,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-00947,14,17.0,1.5,1000,153.94,0.1539,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00948,14,17.0,1.5,1000,153.94,0.1539,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00949,14,17.0,1.5,1050,153.94,0.1616,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00950,14,17.0,1.5,1100,153.94,0.1693,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00951,14,17.0,1.5,1150,153.94,0.177,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00952,14,17.0,1.5,1200,153.94,0.1847,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00953,14,17.0,1.5,1250,153.94,0.1924,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00954,14,17.0,1.5,1300,153.94,0.2001,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00955,14,17.0,1.5,1350,153.94,0.2078,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00956,14,17.0,1.5,1400,153.94,0.2155,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00957,14,17.0,1.5,1450,153.94,0.2232,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00958,14,17.0,1.5,1500,153.94,0.2309,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00959,14,17.0,1.5,1550,153.94,0.2386,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00960,14,17.0,1.5,1600,153.94,0.2463,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00961,14,17.0,1.5,1650,153.94,0.254,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00962,14,17.0,1.5,1700,153.94,0.2617,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00963,14,17.0,1.5,1750,153.94,0.2694,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00964,14,17.0,1.5,1800,153.94,0.2771,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00965,14,17.0,1.5,1850,153.94,0.2848,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00966,14,17.0,1.5,1900,153.94,0.2925,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00967,14,17.0,1.5,1950,153.94,0.3002,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00968,14,17.0,1.5,2000,153.94,0.3079,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-00969,15,18.0,1.5,50,176.71,0.0088,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00970,15,18.0,1.5,60,176.71,0.0106,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00971,15,18.0,1.5,70,176.71,0.0124,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00972,15,18.0,1.5,80,176.71,0.0141,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00973,15,18.0,1.5,90,176.71,0.0159,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00974,15,18.0,1.5,100,176.71,0.0177,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00975,15,18.0,1.5,110,176.71,0.0194,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00976,15,18.0,1.5,120,176.71,0.0212,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00977,15,18.0,1.5,130,176.71,0.023,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00978,15,18.0,1.5,140,176.71,0.0247,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00979,15,18.0,1.5,150,176.71,0.0265,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00980,15,18.0,1.5,160,176.71,0.0283,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00981,15,18.0,1.5,170,176.71,0.03,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00982,15,18.0,1.5,180,176.71,0.0318,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00983,15,18.0,1.5,190,176.71,0.0336,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-00984,15,18.0,1.5,200,176.71,0.0353,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00985,15,18.0,1.5,210,176.71,0.0371,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00986,15,18.0,1.5,220,176.71,0.0389,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00987,15,18.0,1.5,230,176.71,0.0406,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00988,15,18.0,1.5,240,176.71,0.0424,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00989,15,18.0,1.5,250,176.71,0.0442,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00990,15,18.0,1.5,260,176.71,0.0459,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00991,15,18.0,1.5,270,176.71,0.0477,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00992,15,18.0,1.5,280,176.71,0.0495,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00993,15,18.0,1.5,290,176.71,0.0512,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00994,15,18.0,1.5,300,176.71,0.053,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00995,15,18.0,1.5,310,176.71,0.0548,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00996,15,18.0,1.5,320,176.71,0.0565,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00997,15,18.0,1.5,330,176.71,0.0583,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00998,15,18.0,1.5,340,176.71,0.0601,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-00999,15,18.0,1.5,350,176.71,0.0619,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01000,15,18.0,1.5,360,176.71,0.0636,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01001,15,18.0,1.5,370,176.71,0.0654,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01002,15,18.0,1.5,380,176.71,0.0672,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01003,15,18.0,1.5,390,176.71,0.0689,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01004,15,18.0,1.5,400,176.71,0.0707,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01005,15,18.0,1.5,410,176.71,0.0725,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01006,15,18.0,1.5,420,176.71,0.0742,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01007,15,18.0,1.5,430,176.71,0.076,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01008,15,18.0,1.5,440,176.71,0.0778,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01009,15,18.0,1.5,450,176.71,0.0795,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01010,15,18.0,1.5,460,176.71,0.0813,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01011,15,18.0,1.5,470,176.71,0.0831,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01012,15,18.0,1.5,480,176.71,0.0848,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01013,15,18.0,1.5,490,176.71,0.0866,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01014,15,18.0,1.5,500,176.71,0.0884,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01015,15,18.0,1.5,500,176.71,0.0884,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01016,15,18.0,1.5,525,176.71,0.0928,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01017,15,18.0,1.5,550,176.71,0.0972,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01018,15,18.0,1.5,575,176.71,0.1016,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01019,15,18.0,1.5,600,176.71,0.106,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01020,15,18.0,1.5,625,176.71,0.1104,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01021,15,18.0,1.5,650,176.71,0.1149,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01022,15,18.0,1.5,675,176.71,0.1193,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01023,15,18.0,1.5,700,176.71,0.1237,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01024,15,18.0,1.5,725,176.71,0.1281,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01025,15,18.0,1.5,750,176.71,0.1325,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01026,15,18.0,1.5,775,176.71,0.137,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01027,15,18.0,1.5,800,176.71,0.1414,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01028,15,18.0,1.5,825,176.71,0.1458,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01029,15,18.0,1.5,850,176.71,0.1502,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01030,15,18.0,1.5,875,176.71,0.1546,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01031,15,18.0,1.5,900,176.71,0.159,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01032,15,18.0,1.5,925,176.71,0.1635,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01033,15,18.0,1.5,950,176.71,0.1679,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01034,15,18.0,1.5,975,176.71,0.1723,Medium,Long,10.0,Stainless Steel 316L,0.8,150,Medium Long pipe for PU injection
PIPE-01035,15,18.0,1.5,1000,176.71,0.1767,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01036,15,18.0,1.5,1000,176.71,0.1767,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01037,15,18.0,1.5,1050,176.71,0.1856,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01038,15,18.0,1.5,1100,176.71,0.1944,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01039,15,18.0,1.5,1150,176.71,0.2032,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01040,15,18.0,1.5,1200,176.71,0.2121,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01041,15,18.0,1.5,1250,176.71,0.2209,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01042,15,18.0,1.5,1300,176.71,0.2297,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01043,15,18.0,1.5,1350,176.71,0.2386,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01044,15,18.0,1.5,1400,176.71,0.2474,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01045,15,18.0,1.5,1450,176.71,0.2562,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01046,15,18.0,1.5,1500,176.71,0.2651,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01047,15,18.0,1.5,1550,176.71,0.2739,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01048,15,18.0,1.5,1600,176.71,0.2827,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01049,15,18.0,1.5,1650,176.71,0.2916,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01050,15,18.0,1.5,1700,176.71,0.3004,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01051,15,18.0,1.5,1750,176.71,0.3093,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01052,15,18.0,1.5,1800,176.71,0.3181,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01053,15,18.0,1.5,1850,176.71,0.3269,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01054,15,18.0,1.5,1900,176.71,0.3358,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01055,15,18.0,1.5,1950,176.71,0.3446,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01056,15,18.0,1.5,2000,176.71,0.3534,Medium,Extra Long,10.0,Stainless Steel 316L,0.8,150,Medium Extra Long pipe for PU injection
PIPE-01057,16,19.0,1.5,50,201.06,0.0101,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01058,16,19.0,1.5,60,201.06,0.0121,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01059,16,19.0,1.5,70,201.06,0.0141,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01060,16,19.0,1.5,80,201.06,0.0161,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01061,16,19.0,1.5,90,201.06,0.0181,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01062,16,19.0,1.5,100,201.06,0.0201,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01063,16,19.0,1.5,110,201.06,0.0221,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01064,16,19.0,1.5,120,201.06,0.0241,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01065,16,19.0,1.5,130,201.06,0.0261,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01066,16,19.0,1.5,140,201.06,0.0281,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01067,16,19.0,1.5,150,201.06,0.0302,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01068,16,19.0,1.5,160,201.06,0.0322,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01069,16,19.0,1.5,170,201.06,0.0342,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01070,16,19.0,1.5,180,201.06,0.0362,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01071,16,19.0,1.5,190,201.06,0.0382,Medium,Short,10.0,Stainless Steel 316L,0.8,150,Medium Short pipe for PU injection
PIPE-01072,16,19.0,1.5,200,201.06,0.0402,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01073,16,19.0,1.5,210,201.06,0.0422,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01074,16,19.0,1.5,220,201.06,0.0442,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01075,16,19.0,1.5,230,201.06,0.0462,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01076,16,19.0,1.5,240,201.06,0.0483,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01077,16,19.0,1.5,250,201.06,0.0503,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01078,16,19.0,1.5,260,201.06,0.0523,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01079,16,19.0,1.5,270,201.06,0.0543,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01080,16,19.0,1.5,280,201.06,0.0563,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
PIPE-01081,16,19.0,1.5,290,201.06,0.0583,Medium,Medium,10.0,Stainless Steel 316L,0.8,150,Medium Medium pipe for PU injection
